TransactionID,Amount,Promo code:,1st installment,2nd,3rd,Payment Date,Payment Date 2nd,Payment Date 3rd,CandID,ManegerID,CourseID,LocationID
TR1925,200000,null,150000,50000,0,2024-06-10,NULL,NULL,ABJCYBSEC00050,MG02,CP02,LC01
TR1926,200000,null,200000,0,0,2024-06-15,NULL,NULL,ABJCYBSEC00051,MG02,CP02,LC01
TR1927,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00052,MG01,CP02,LC01
TR1928,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00053,MG01,CP02,LC01
TR1929,200000,null,150000,0,0,2024-06-13,NULL,NULL,ABJCYBSEC00054,MG02,CP02,LC01
TR193,0,Easter,0,0,0,null,NULL,NULL,DMCC230194,MG07,CP01,LC02
TR1930,200000,null,200000,0,0,2024-03-20,NULL,NULL,ABJCYBSEC00055,MG02,CP02,LC01
TR1931,200000,null,120000,80000,0,2024-07-27,NULL,NULL,ABJCYBSEC00056,MG01,CP02,LC01
TR1932,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00057,MG01,CP02,LC01
TR1933,200000,null,200000,0,0,2024-07-25,NULL,NULL,ABJCYBSEC00058,MG02,CP02,LC01
TR1934,200000,null,200000,0,0,2024-07-25,NULL,NULL,ABJCYBSEC00059,MG01,CP02,LC01
TR1935,200000,null,200000,0,0,2024-07-26,NULL,NULL,ABJCYBSEC00060,MG01,CP02,LC01
TR1936,200000,null,100000,0,0,2024-08-14,NULL,NULL,ABJCYBSEC00061,MG01,CP02,LC01
TR1937,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00062,MG01,CP02,LC01
TR1938,200000,null,200000,0,0,2024-07-30,NULL,NULL,ABJCYBSEC00064,MG02,CP02,LC01
TR1939,200000,null,200000,0,0,2024-10-05,NULL,NULL,ABJCYBSEC00065,MG02,CP02,LC01
TR194,88000,EASTER,44000,44000,0,2023-04-05,NULL,NULL,DMCC230195,MG01,CP01,LC02
TR1940,200000,null,150000,50000,0,2024-08-07,NULL,NULL,ABJCYBSEC00066,MG02,CP02,LC01
TR1941,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00067,MG01,CP02,LC01
TR1942,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00068,MG01,CP02,LC01
TR1943,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00069,MG02,CP02,LC01
TR1944,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00070,MG01,CP02,LC01
TR1945,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00071,MG02,CP02,LC01
TR1946,200000,null,100000,0,0,2024-08-10,NULL,NULL,ABJCYBSEC00072,MG02,CP02,LC01
TR1947,200000,null,130000,70000,0,2024-08-17,NULL,NULL,ABJCYBSEC00073,MG01,CP02,LC01
TR1948,200000,null,200000,0,0,2024-08-17,NULL,NULL,ABJCYBSEC00074,MG02,CP02,LC01
TR1949,200000,null,150000,50000,0,2024-08-21,NULL,NULL,ABJCYBSEC00075,MG02,CP02,LC01
TR195,88000,EASTER,44000,44000,0,2023-07-04,NULL,NULL,DMCC230196,MG01,CP01,LC02
TR1950,200000,null,200000,0,0,2024-09-28,NULL,NULL,ABJCYBSEC00076,MG02,CP02,LC01
TR1951,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00077,MG02,CP02,LC01
TR1952,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00078,MG02,CP02,LC01
TR1953,200000,null,200000,0,0,2024-09-21,NULL,NULL,ABJCYBSEC00079,MG02,CP02,LC01
TR1954,250000,null,150000,0,0,2024-10-03,NULL,NULL,ABJCYBSEC00082,MG02,CP02,LC01
TR1955,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00084,MG02,CP02,LC01
TR1956,200000,null,200000,0,0,2024-09-25,NULL,NULL,ABJCYBSEC00086,MG01,CP02,LC01
TR1957,150000,null,100000,0,0,2024-09-30,NULL,NULL,ABJCYBSEC00087,MG01,CP02,LC01
TR1958,200000,null,200000,0,0,2024-10-01,NULL,NULL,ABJCYBSEC00088,MG02,CP02,LC01
TR1959,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00090,MG02,CP02,LC01
TR196,85000,EASTER,85000,0,0,2023-06-04,NULL,NULL,DMCC230197,MG01,CP01,LC02
TR1960,200000,null,150000,50000,0,2024-09-30,NULL,NULL,ABJCYBSEC00092,MG02,CP02,LC01
TR1961,200000,null,100000,0,0,2024-10-13,NULL,NULL,ABJCYBSEC00093,MG02,CP02,LC01
TR1962,250000,null,100000,0,0,2024-10-05,NULL,NULL,ABJCYBSEC00094,MG02,CP02,LC01
TR1963,200000,null,200000,0,0,2024-10-05,NULL,NULL,ABJCYBSEC00096,MG02,CP02,LC01
TR1964,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC00099,MG02,CP02,LC01
TR1965,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC000100,MG02,CP02,LC01
TR1966,250000,null,150000,0,0,2024-10-19,NULL,NULL,ABJCYBSEC000102,MG02,CP02,LC01
TR1967,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC000103,MG02,CP02,LC01
TR1968,200000,null,200000,0,0,2024-10-09,NULL,NULL,ABJCYBSEC000105,MG02,CP02,LC01
TR1969,200000,null,100000,0,0,2024-10-09,NULL,NULL,ABJCYBSEC000106,MG02,CP02,LC01
TR197,63000,EASTER,63000,0,0,2023-06-04,NULL,NULL,DMCC230198,MG01,CP01,LC02
TR1970,0,null,0,0,0,null,NULL,NULL,ABJCYBSEC000109,MG02,CP02,LC01
TR1971,0,null,0,0,null,null,NULL,NULL,CBSECLG22001,MG04,CP02,LC02
TR1972,0,null,0,0,null,null,NULL,NULL,CBSECLG22002,NULL,CP02,LC02
TR1973,0,null,0,0,null,null,NULL,NULL,CBSECLG22003,MG04,CP02,LC02
TR1974,0,null,0,0,null,null,NULL,NULL,CBSECLG22004,MG04,CP02,LC02
TR1975,0,null,0,0,null,null,NULL,NULL,CBSECLG22005,NULL,CP02,LC02
TR1976,0,null,0,0,null,null,NULL,NULL,CBSECLG22006,NULL,CP02,LC02
TR1977,0,null,0,0,null,null,NULL,NULL,CBSECLG22007,NULL,CP02,LC02
TR1978,0,null,0,0,null,null,NULL,NULL,CBSECLG22008,MG04,CP02,LC02
TR1979,0,null,0,0,null,null,NULL,NULL,CBSECLG22009,NULL,CP02,LC02
TR198,70000,EASTER,70000,0,0,2023-08-04,NULL,NULL,DMCC230199,MG01,CP01,LC02
TR1980,0,null,0,0,null,null,NULL,NULL,CBSECLG220010,NULL,CP02,LC02
TR1981,0,null,0,0,null,null,NULL,NULL,CBSECLG220011,MG04,CP02,LC02
TR1982,0,null,0,0,null,null,NULL,NULL,CBSECLG220012,MG04,CP02,LC02
TR1983,0,null,0,0,null,null,NULL,NULL,CBSECLG220013,NULL,CP02,LC02
TR1984,0,null,0,0,null,null,NULL,NULL,CBSECLG220014,NULL,CP02,LC02
TR1985,0,null,0,0,null,null,NULL,NULL,CBSECLG220015,NULL,CP02,LC02
TR1986,0,null,0,0,null,null,NULL,NULL,CBSECLG220016,NULL,CP02,LC02
TR1987,0,null,0,0,null,null,NULL,NULL,CBSECLG220017,NULL,CP02,LC02
TR1988,0,null,0,0,null,null,NULL,NULL,CBSECLG220018,NULL,CP02,LC02
TR1989,0,null,0,0,null,null,NULL,NULL,CBSECLG220019,MG04,CP02,LC02
TR199,0,EASTER,0,0,0,null,NULL,NULL,DMCC230200,MG07,CP01,LC02
TR1990,0,null,0,0,null,null,NULL,NULL,CBSECLG220020,MG04,CP02,LC02
TR1991,0,null,0,0,null,null,NULL,NULL,CBSECLG220021,MG04,CP02,LC02
TR1992,0,null,0,0,null,null,NULL,NULL,CBSECLG220022,NULL,CP02,LC02
TR1993,0,null,0,0,null,null,NULL,NULL,CBSECLG220023,MG04,CP02,LC02
TR1994,0,null,0,0,null,null,NULL,NULL,CBSECLG220024,NULL,CP02,LC02
TR1995,0,null,0,0,null,null,NULL,NULL,CBSECLG220025,MG04,CP02,LC02
TR1996,0,null,0,0,null,null,NULL,NULL,CBSECLG220026,NULL,CP02,LC02
TR1997,0,null,0,0,null,null,NULL,NULL,CBSECLG220027,NULL,CP02,LC02
TR1998,0,null,0,0,null,null,NULL,NULL,CBSECLG220028,MG04,CP02,LC02
TR1999,0,null,0,0,null,null,NULL,NULL,CBSECLG220029,MG04,CP02,LC02
TR20,70000,1001OPARA,70000,0,0,2021-05-22,NULL,NULL,DMCC23021,MG12,CP01,LC02
TR200,95000,EASTER,50000,45000,0,2023-04-15,NULL,NULL,DMCC230201,MG01,CP01,LC02
TR2000,0,null,0,0,null,null,NULL,NULL,CBSECLG220030,MG04,CP02,LC02
TR2001,0,null,0,0,null,null,NULL,NULL,CBSECLG220031,MG04,CP02,LC02
TR2002,0,null,0,0,null,null,NULL,NULL,CBSECLG220032,NULL,CP02,LC02
TR2003,0,null,0,0,null,null,NULL,NULL,CBSECLG220033,NULL,CP02,LC02
TR2004,0,null,0,0,null,null,NULL,NULL,CBSECLG220034,MG04,CP02,LC02
TR2005,0,null,0,0,null,null,NULL,NULL,CBSECLG220035,MG04,CP02,LC02
TR2006,0,null,0,0,null,null,NULL,NULL,CBSECLG220036,NULL,CP02,LC02
TR2007,0,null,0,0,null,null,NULL,NULL,CBSECLG220037,MG04,CP02,LC02
TR2008,0,null,0,0,null,null,NULL,NULL,CBSECLG220038,MG04,CP02,LC02
TR2009,0,null,0,0,null,null,NULL,NULL,CBSECLG220039,MG04,CP02,LC02
TR201,85000,EASTER,85000,0,0,2023-10-04,NULL,NULL,DMCC230202,MG01,CP01,LC02
TR2010,0,null,0,0,null,null,NULL,NULL,CBSECLG220040,NULL,CP02,LC02
TR2011,200000,null,200000,0,null,2024-09-05,NULL,NULL,CBSECLG220041,NULL,CP02,LC02
TR2012,0,null,0,0,null,null,NULL,NULL,CBSECLG220042,NULL,CP02,LC02
TR2013,200000,null,200000,0,null,2024-09-07,NULL,NULL,CBSECLG220043,MG04,CP02,LC02
TR2014,200000,null,200000,0,null,2024-10-01,NULL,NULL,CBSECLG220044,MG04,CP02,LC02
TR2015,0,null,0,0,null,null,NULL,NULL,CBSECLG220045,NULL,CP02,LC02
TR2016,0,null,0,0,null,null,NULL,NULL,CBSECLG220046,NULL,CP02,LC02
TR2017,200000,null,200000,0,null,2024-09-19,NULL,NULL,CBSECLG220047,MG04,CP02,LC02
TR2018,0,null,0,0,null,null,NULL,NULL,CBSECLG220048,NULL,CP02,LC02
TR2019,0,null,0,0,null,null,NULL,NULL,CBSECLG220049,MG04,CP02,LC02
TR202,0,EASTER,0,0,0,null,NULL,NULL,DMCC230203,MG07,CP01,LC02
TR2020,0,null,0,0,null,null,NULL,NULL,CBSECLG220050,NULL,CP02,LC02
TR2021,200000,null,200000,0,null,2024-09-25,NULL,NULL,CBSECLG220051,NULL,CP02,LC02
TR2022,0,null,0,0,null,null,NULL,NULL,CBSECLG220052,MG04,CP02,LC02
TR2023,0,null,0,0,null,null,NULL,NULL,CBSECLG220053,MG04,CP02,LC02
TR2024,0,null,0,0,null,null,NULL,NULL,CBSECLG220054,NULL,CP02,LC02
TR2025,0,null,0,0,null,null,NULL,NULL,CBSECLG220055,NULL,CP02,LC02
TR2026,250000,null,120000,0,null,2024-09-28,NULL,NULL,CBSECLG220056,MG04,CP02,LC02
TR2027,200000,null,200000,0,null,2024-09-30,NULL,NULL,CBSECLG220057,NULL,CP02,LC02
TR2028,0,null,0,0,null,null,NULL,NULL,CBSECLG220058,NULL,CP02,LC02
TR2029,0,null,0,0,null,null,NULL,NULL,CBSECLG220059,NULL,CP02,LC02
TR203,0,Easter,0,0,0,null,NULL,NULL,DMCC230204,NULL,CP01,LC02
TR2030,0,null,0,0,null,null,NULL,NULL,CBSECLG220060,NULL,CP02,LC02
TR2031,0,null,0,0,null,null,NULL,NULL,CBSECLG220061,NULL,CP02,LC02
TR2032,250000,null,100000,0,null,2024-10-03,NULL,NULL,CBSECLG220062,NULL,CP02,LC02
TR2033,0,null,0,0,null,null,NULL,NULL,CBSECLG220063,NULL,CP02,LC02
TR2034,200000,null,150000,50000,null,2024-10-02,2024-10-03,NULL,CBSECLG220064,MG04,CP02,LC02
TR2035,0,null,0,0,null,null,NULL,NULL,CBSECLG220065,NULL,CP02,LC02
TR2036,200000,null,200000,0,null,2024-10-08,NULL,NULL,CBSECLG220066,NULL,CP02,LC02
TR2037,0,null,0,0,null,null,NULL,NULL,CBSECLG220067,NULL,CP02,LC02
TR2038,200000,null,200000,0,null,2024-10-12,NULL,NULL,CBSECLG220068,NULL,CP02,LC02
TR2039,200000,null,200000,0,null,2024-10-12,NULL,NULL,CBSECLG220069,NULL,CP02,LC02
TR204,0,Easter,0,0,0,null,NULL,NULL,DMCC230205,MG07,CP01,LC02
TR2040,0,null,0,0,null,null,NULL,NULL,CBSECLG220070,MG04,CP02,LC02
TR2041,0,null,0,0,null,null,NULL,NULL,CBSECLG220071,MG04,CP02,LC02
TR2042,0,null,0,0,null,null,NULL,NULL,CBSECLG220072,MG04,CP02,LC02
TR2043,0,null,0,0,null,null,NULL,NULL,CBSECLG220073,NULL,CP02,LC02
TR2044,0,null,0,0,null,null,NULL,NULL,CBSECLG220074,NULL,CP02,LC02
TR2045,0,null,0,0,null,null,NULL,NULL,CBSECLG220075,NULL,CP02,LC02
TR2046,0,null,0,0,null,null,NULL,NULL,CBSECLG220076,NULL,CP02,LC02
TR2047,0,null,0,0,null,null,NULL,NULL,CBSECLG220077,NULL,CP02,LC02
TR2048,0,null,0,0,null,null,NULL,NULL,CBSECLG220078,NULL,CP02,LC02
TR2049,0,null,0,0,null,null,NULL,NULL,CBSECLG220079,NULL,CP02,LC02
TR205,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230206,NULL,CP01,LC02
TR2050,0,null,0,0,null,null,NULL,NULL,CBSECLG220080,NULL,CP02,LC02
TR2051,0,null,0,0,null,null,NULL,NULL,CBSECLG220081,NULL,CP02,LC02
TR2052,0,null,0,0,null,null,NULL,NULL,CBSECLG220082,NULL,CP02,LC02
TR2053,0,null,0,0,null,null,NULL,NULL,CBSECLG220083,NULL,CP02,LC02
TR2054,0,null,0,0,null,null,NULL,NULL,CBSECLG220084,MG04,CP02,LC02
TR2055,0,null,0,0,null,null,NULL,NULL,CBSECLG220085,NULL,CP02,LC02
TR2056,0,null,0,0,null,null,NULL,NULL,CBSECLG220086,NULL,CP02,LC02
TR2057,0,null,0,0,null,null,NULL,NULL,CBSECLG220087,MG04,CP02,LC02
TR2058,0,null,0,0,null,null,NULL,NULL,CBSECLG220088,NULL,CP02,LC02
TR2059,220000,null,170000,50000,null,2024-05-22,2024-09-30,NULL,CBSECLG220089,NULL,CP02,LC02
TR206,91000,Tols2804,91000,0,0,2023-12-05,NULL,NULL,DMCC230207,NULL,CP01,LC02
TR2060,50000,null,50000,0,0,2023-11-04,NULL,NULL,ABJSA23001,MG10,CP04,LC01
TR2061,0,null,0,0,0,null,NULL,NULL,ABJSA23002,MG10,CP04,LC01
TR2062,50000,null,40000,0,0,2023-11-10,NULL,NULL,ABJSA23003,MG10,CP04,LC01
TR2063,0,null,0,0,0,2024-02-19,NULL,NULL,ABJSA23004,MG10,CP04,LC01
TR2064,0,null,0,0,0,null,NULL,NULL,ABJSA23005,MG01,CP04,LC01
TR2065,0,null,0,0,0,null,NULL,NULL,ABJSA23006,MG01,CP04,LC01
TR2066,50000,null,50000,0,0,2023-11-26,NULL,NULL,ABJSA23007,MG01,CP04,LC01
TR2067,50000,null,50000,0,0,2023-12-04,NULL,NULL,ABJSA23008,MG10,CP04,LC01
TR2068,0,null,0,0,0,null,NULL,NULL,ABJSA23009,MG01,CP04,LC01
TR2069,50000,null,50000,0,0,2024-01-02,NULL,NULL,ABJSA230010,MG01,CP04,LC01
TR207,0,Fab2504,0,0,0,null,NULL,NULL,DMCC230208,MG07,CP01,LC02
TR2070,0,null,0,0,0,null,NULL,NULL,ABJSA230011,MG10,CP04,LC01
TR2071,0,null,0,0,0,null,NULL,NULL,ABJSA230012,MG10,CP04,LC01
TR2072,50000,null,50000,0,0,2024-01-05,NULL,NULL,ABJSA230013,MG01,CP04,LC01
TR2073,0,null,0,0,0,null,NULL,NULL,ABJSA230014,MG10,CP04,LC01
TR2074,0,null,0,0,0,null,NULL,NULL,ABJSA230015,MG10,CP04,LC01
TR2075,50000,null,50000,0,0,2024-03-01,NULL,NULL,ABJSA230016,MG01,CP04,LC01
TR2076,0,null,0,0,0,null,NULL,NULL,ABJSA230017,MG10,CP04,LC01
TR2077,0,null,0,0,0,null,NULL,NULL,ABJSA230018,NULL,CP04,LC01
TR208,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230209,NULL,CP01,LC02
TR209,96000,Tols2804,48000,48000,0,2023-06-05,NULL,NULL,DMCC230210,NULL,CP01,LC02
TR21,79000,1002collins,40000,39000,0,2021-05-22,NULL,NULL,DMCC23022,MG12,CP01,LC02
TR210,0,KEZI,0,0,0,null,NULL,NULL,DMCC230211,MG01,CP01,LC02
TR211,96000,Tols2804,48000,48000,0,2023-05-05,NULL,NULL,DMCC230212,NULL,CP01,LC02
TR212,96000,Tols2804,48000,48000,0,2023-04-30,NULL,NULL,DMCC230213,NULL,CP01,LC02
TR213,96000,Tols2804,48000,48000,0,2023-07-05,NULL,NULL,DMCC230214,NULL,CP01,LC02
TR214,0,Fab2504,0,0,0,null,NULL,NULL,DMCC230215,MG07,CP01,LC02
TR215,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230216,NULL,CP01,LC02
TR216,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230217,NULL,CP01,LC02
TR217,96000,Tols2804,48000,48000,0,2023-10-05,NULL,NULL,DMCC230218,NULL,CP01,LC02
TR218,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230219,NULL,CP01,LC02
TR219,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230220,NULL,CP01,LC02
TR22,50000,1001OPARA,50000,0,0,2021-06-10,NULL,NULL,DMCC23023,MG12,CP01,LC02
TR220,88000,EASTER,44000,44000,0,2023-12-04,NULL,NULL,DMCC230221,MG01,CP01,LC02
TR221,91000,Fab2504,91000,0,0,2023-11-26,NULL,NULL,DMCC230222,MG07,CP01,LC02
TR222,63000,Easter,63000,0,0,2023-04-26,NULL,NULL,DMCC230223,MG01,CP01,LC02
TR223,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230224,NULL,CP01,LC02
TR224,95000,Fab2504,95000,0,0,2023-10-06,NULL,NULL,DMCC230225,MG07,CP01,LC02
TR225,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230226,NULL,CP01,LC02
TR226,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230227,NULL,CP01,LC02
TR227,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230228,NULL,CP01,LC02
TR228,95000,Tols2804,95000,0,0,2023-10-06,NULL,NULL,DMCC230229,NULL,CP01,LC02
TR229,0,Kaywilly,0,0,0,null,NULL,NULL,DMCC230230,MG08,CP01,LC02
TR23,0,Referals,0,0,0,null,NULL,NULL,DMCC23024,MG03,CP01,LC02
TR230,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230231,NULL,CP01,LC02
TR231,100000,Tols2804,50000,30000,0,2023-07-07,NULL,NULL,DMCC230232,NULL,CP01,LC02
TR232,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230233,NULL,CP01,LC02
TR233,45000,Kezi01,45000,0,0,2023-07-07,NULL,NULL,DMCC230234,MG01,CP01,LC02
TR234,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230235,NULL,CP01,LC02
TR235,85000,Tols2804,42000,39000,0,2023-07-30,NULL,NULL,DMCC230236,NULL,CP01,LC02
TR236,110000,Tols2804,65000,45000,0,2023-07-30,NULL,NULL,DMCC230237,NULL,CP01,LC02
TR237,75000,Tols2804,75000,0,0,2023-07-25,NULL,NULL,DMCC230238,NULL,CP01,LC02
TR238,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230239,NULL,CP01,LC02
TR239,100000,Tols2804,100000,0,0,2023-08-05,NULL,NULL,DMCC230240,NULL,CP01,LC02
TR24,0,Referals,0,0,0,null,NULL,NULL,DMCC23025,MG03,CP01,LC02
TR240,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230241,NULL,CP01,LC02
TR241,100000,Tols2804,60000,40000,0,2023-09-07,NULL,NULL,DMCC230242,NULL,CP01,LC02
TR242,110000,Tols2804,60000,50000,0,2023-10-01,NULL,NULL,DMCC230243,NULL,CP01,LC02
TR243,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230244,NULL,CP01,LC02
TR244,110000,Tols2804,50000,0,0,2023-09-09,NULL,NULL,DMCC230245,NULL,CP01,LC02
TR245,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230246,NULL,CP01,LC02
TR246,110000,Tols2804,110000,0,0,2023-09-20,NULL,NULL,DMCC230247,NULL,CP01,LC02
TR247,60000,Tols2804,30000,30000,0,2023-10-07,NULL,NULL,DMCC230248,NULL,CP01,LC02
TR248,100000,Tols2804,100000,0,0,2023-03-10,NULL,NULL,DMCC230249,NULL,CP01,LC02
TR249,0,Viv,0,0,0,null,NULL,NULL,DMCC230250,MG12,CP01,LC02
TR25,0,1003bridge,0,0,0,null,NULL,NULL,DMCC23026,MG03,CP01,LC02
TR250,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230251,NULL,CP01,LC02
TR251,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230252,NULL,CP01,LC02
TR252,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230253,NULL,CP01,LC02
TR253,100000,Tols2804,100000,0,0,2023-10-07,NULL,NULL,DMCC230254,NULL,CP01,LC02
TR254,0,Viv,0,0,0,null,NULL,NULL,DMCC230255,MG12,CP01,LC02
TR255,110000,Tols2804,65000,30000,0,2023-10-06,NULL,NULL,DMCC230256,NULL,CP01,LC02
TR256,50000,Kaywilly,50000,0,0,2023-05-10,NULL,NULL,DMCC230257,MG08,CP01,LC02
TR257,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230258,NULL,CP01,LC02
TR258,0,Viv,0,0,0,null,NULL,NULL,DMCC230259,MG12,CP01,LC02
TR259,100000,Tols2804,100000,0,0,2023-10-12,NULL,NULL,DMCC230260,NULL,CP01,LC02
TR26,0,1003bridge,0,0,0,null,NULL,NULL,DMCC23027,MG03,CP01,LC02
TR260,100000,Tols2804,100000,0,0,2023-10-13,NULL,NULL,DMCC230261,NULL,CP01,LC02
TR261,0,Viv,0,0,0,null,NULL,NULL,DMCC230262,MG12,CP01,LC02
TR262,110000,Tols2804,60000,50000,0,2023-12-20,NULL,NULL,DMCC230263,NULL,CP01,LC02
TR263,0,Viv,0,0,0,null,NULL,NULL,DMCC230264,MG12,CP01,LC02
TR264,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230265,NULL,CP01,LC02
TR265,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230266,NULL,CP01,LC02
TR266,0,Tols2804,0,0,0,null,NULL,NULL,DMCC230267,NULL,CP01,LC02
TR267,110000,Viv,110000,0,0,2023-12-30,NULL,NULL,DMCC230268,MG12,CP01,LC02
TR268,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230269,MG04,CP01,LC02
TR269,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230270,MG04,CP01,LC02
TR27,0,Referals,0,0,0,null,NULL,NULL,DMCC23028,MG03,CP01,LC02
TR270,130000,Deb0923,80000,50000,0,2024-01-15,NULL,NULL,DMCC230271,MG04,CP01,LC02
TR271,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230272,MG04,CP01,LC02
TR272,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230273,MG04,CP01,LC02
TR273,130000,Deb0923,50000,50000,30000,2024-01-13,NULL,NULL,DMCC230274,MG04,CP01,LC02
TR274,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230275,MG04,CP01,LC02
TR275,150000,Deb0923,90000,60000,0,2024-01-13,NULL,NULL,DMCC230276,MG04,CP01,LC02
TR276,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230277,MG04,CP01,LC02
TR277,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230278,MG04,CP01,LC02
TR278,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230279,MG04,CP01,LC02
TR279,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230280,MG04,CP01,LC02
TR28,70000,1004Stella,35000,0,0,2021-08-01,NULL,NULL,DMCC23029,MG12,CP01,LC02
TR280,130000,Deb0923,90000,40000,0,2024-02-03,NULL,NULL,DMCC230281,MG04,CP01,LC02
TR281,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230282,MG04,CP01,LC02
TR282,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230283,MG04,CP01,LC02
TR283,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230284,MG04,CP01,LC02
TR284,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230285,MG04,CP01,LC02
TR285,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230286,MG04,CP01,LC02
TR286,130000,Deb0923,90000,40000,0,2024-01-13,NULL,NULL,DMCC230287,MG04,CP01,LC02
TR287,110000,Viv,110000,0,0,2024-01-27,NULL,NULL,DMCC230288,MG12,CP01,LC02
TR288,50000,Viv,50000,0,0,2024-01-27,NULL,NULL,DMCC230289,MG12,CP01,LC02
TR289,130000,Kezi01,130000,0,0,2024-01-13,NULL,NULL,DMCC230290,MG04,CP01,LC02
TR29,83000,1003bridge,40000,10000,33000,2021-08-04,NULL,NULL,DMCC23030,MG08,CP01,LC02
TR290,130000,Deb0923,130000,0,0,2024-01-11,NULL,NULL,DMCC230291,MG04,CP01,LC02
TR291,130000,Solo,130000,0,0,2024-01-12,NULL,NULL,DMCC230292,MG04,CP01,LC02
TR292,130000,Deb0923,70000,60000,0,2024-01-13,NULL,NULL,DMCC230293,MG04,CP01,LC02
TR293,130000,Gbemsol3046,130000,0,0,2024-01-17,NULL,NULL,DMCC230294,MG04,CP01,LC02
TR294,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230295,MG04,CP01,LC02
TR295,130000,Deb0923,130000,0,0,2024-01-29,NULL,NULL,DMCC230296,MG04,CP01,LC02
TR296,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230297,MG04,CP01,LC02
TR297,150000,Deb0923,100000,50000,0,2024-02-12,NULL,NULL,DMCC230298,MG04,CP01,LC02
TR298,130000,Deb0923,30000,90000,10000,2024-01-31,NULL,NULL,DMCC230299,MG04,CP01,LC02
TR299,0,Vivajuly,0,0,0,null,NULL,NULL,DMCC230300,MG04,CP01,LC02
TR30,0,ExcelBoss,0,0,0,null,NULL,NULL,DMCC23031,MG08,CP01,LC02
TR300,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230301,MG04,CP01,LC02
TR301,130000,Deb0923,130000,0,0,2024-02-10,NULL,NULL,DMCC230302,MG04,CP01,LC02
TR302,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230303,MG04,CP01,LC02
TR303,0,Viv,0,0,0,null,NULL,NULL,DMCC230304,MG04,CP01,LC02
TR304,130000,Deb0923,90000,0,0,2024-02-07,NULL,NULL,DMCC230305,MG04,CP01,LC02
TR305,0,Deb0923,0,0,0,null,NULL,NULL,DMCC230306,MG04,CP01,LC02
TR306,130000,Viv,130000,0,0,2024-03-16,NULL,NULL,DMCC230307,MG12,CP01,LC02
TR307,0,Viv,0,0,0,null,NULL,NULL,DMCC230308,MG12,CP01,LC02
TR308,130000,Deb0923,130000,0,0,2024-02-08,NULL,NULL,DMCC230309,MG04,CP01,LC02
