Product_ID,Item Purchased,Category,Size,Color,Season,Previous Purchases,Frequency of Purchases
PR428,Backpack,Accessories,L,Black,Winter,6,Quarterly
PR429,Coat,Outerwear,XL,Gold,Winter,2,Fortnightly
PR430,Sandals,Footwear,M,Gold,Winter,21,Fortnightly
PR431,Shirt,Clothing,M,Brown,Summer,40,Annually
PR432,Hat,Accessories,L,Cyan,Winter,33,Fortnightly
PR433,Shirt,Clothing,S,Indigo,Fall,26,Weekly
PR434,Skirt,Clothing,M,Orange,Fall,23,Fortnightly
PR435,Shoes,Footwear,L,Pink,Spring,39,Every 3 Months
PR436,Coat,Outerwear,XL,Olive,Winter,42,Monthly
PR437,Pants,Clothing,L,Cyan,Summer,41,Weekly
PR438,Jewelry,Accessories,M,Peach,Summer,41,Annually
PR439,Belt,Accessories,M,Turquoise,Winter,12,Fortnightly
PR440,Jacket,Outerwear,M,Turquoise,Summer,31,Monthly
PR441,Shirt,Clothing,XL,Maroon,Winter,34,Fortnightly
PR442,Hoodie,Clothing,M,Maroon,Winter,32,Annually
PR443,Sunglasses,Accessories,M,Olive,Fall,31,Quarterly
PR444,Sunglasses,Accessories,M,Magenta,Summer,24,Annually
PR445,Dress,Clothing,M,Red,Summer,31,Annually
PR446,Boots,Footwear,M,Olive,Fall,18,Annually
PR447,Shirt,Clothing,M,Silver,Summer,15,Monthly
PR448,Shorts,Clothing,S,Turquoise,Spring,7,Every 3 Months
PR449,Gloves,Accessories,M,Yellow,Summer,35,Fortnightly
PR450,Jewelry,Accessories,L,Peach,Summer,35,Monthly
PR451,Boots,Footwear,L,Beige,Summer,19,Monthly
PR452,Jewelry,Accessories,M,Pink,Summer,26,Fortnightly
PR453,Pants,Clothing,M,Violet,Summer,39,Fortnightly
PR454,Jewelry,Accessories,XL,Peach,Winter,22,Weekly
PR455,Jacket,Outerwear,S,Gold,Summer,14,Bi-Weekly
PR456,Blouse,Clothing,XL,Gold,Fall,50,Fortnightly
PR457,Blouse,Clothing,S,Indigo,Fall,33,Quarterly
PR458,Gloves,Accessories,M,Blue,Spring,48,Every 3 Months
PR459,Shorts,Clothing,L,Black,Winter,48,Monthly
PR460,Hat,Accessories,L,Black,Winter,27,Fortnightly
PR461,Shoes,Footwear,L,Teal,Summer,27,Weekly
PR462,Boots,Footwear,M,Yellow,Winter,20,Weekly
PR463,Jacket,Outerwear,M,White,Fall,48,Every 3 Months
PR464,Jewelry,Accessories,S,Orange,Summer,29,Weekly
PR465,Sunglasses,Accessories,M,Silver,Winter,45,Monthly
PR466,Skirt,Clothing,M,Pink,Summer,25,Quarterly
PR467,Jeans,Clothing,L,Turquoise,Winter,25,Weekly
PR468,Backpack,Accessories,S,Orange,Spring,37,Every 3 Months
PR469,Backpack,Accessories,S,Peach,Fall,16,Quarterly
PR470,Shorts,Clothing,L,Pink,Fall,30,Bi-Weekly
PR471,Dress,Clothing,L,Teal,Summer,6,Every 3 Months
PR472,Scarf,Accessories,XL,White,Winter,36,Quarterly
PR473,Jeans,Clothing,L,Gray,Winter,3,Quarterly
PR474,Coat,Outerwear,L,Olive,Spring,29,Every 3 Months
PR475,Sweater,Clothing,XL,Maroon,Summer,15,Quarterly
PR476,Sneakers,Footwear,L,Magenta,Summer,18,Annually
PR477,Scarf,Accessories,M,Magenta,Spring,2,Fortnightly
PR478,Sweater,Clothing,M,Green,Summer,49,Weekly
PR479,Jewelry,Accessories,XL,Turquoise,Winter,48,Annually
PR480,Handbag,Accessories,L,Yellow,Winter,43,Monthly
PR481,Hoodie,Clothing,M,Gray,Summer,30,Bi-Weekly
PR482,Hat,Accessories,L,Peach,Fall,10,Fortnightly
PR483,Belt,Accessories,M,Yellow,Winter,11,Annually
PR484,Hoodie,Clothing,M,White,Fall,12,Weekly
PR485,Hat,Accessories,L,Lavender,Summer,28,Quarterly
PR486,Shoes,Footwear,S,Blue,Spring,36,Fortnightly
PR487,Sandals,Footwear,M,Charcoal,Fall,37,Every 3 Months
PR488,Jacket,Outerwear,L,Red,Winter,22,Quarterly
PR489,Sweater,Clothing,L,Olive,Spring,32,Weekly
PR490,Socks,Clothing,M,Green,Summer,40,Annually
PR491,Sneakers,Footwear,M,Silver,Winter,47,Monthly
PR492,Coat,Outerwear,M,Silver,Summer,24,Bi-Weekly
PR493,Shirt,Clothing,M,Black,Fall,11,Weekly
PR494,Backpack,Accessories,XL,Red,Summer,19,Bi-Weekly
PR495,Boots,Footwear,M,Indigo,Winter,42,Weekly
PR496,Handbag,Accessories,XL,Cyan,Fall,6,Fortnightly
PR497,Dress,Clothing,S,Maroon,Fall,31,Fortnightly
PR498,Sneakers,Footwear,S,Silver,Winter,31,Weekly
PR499,Boots,Footwear,M,Lavender,Spring,27,Monthly
PR500,Shoes,Footwear,L,Silver,Winter,24,Monthly
PR501,T-shirt,Clothing,L,Purple,Fall,35,Every 3 Months
PR502,Boots,Footwear,M,Cyan,Spring,21,Annually
PR503,Pants,Clothing,S,Cyan,Fall,8,Fortnightly
PR504,Shoes,Footwear,M,Lavender,Summer,26,Quarterly
PR505,Shoes,Footwear,M,Maroon,Winter,26,Annually
PR506,T-shirt,Clothing,L,Gray,Spring,9,Bi-Weekly
PR507,Scarf,Accessories,M,Olive,Fall,48,Annually
PR508,Shorts,Clothing,M,Magenta,Spring,33,Fortnightly
PR509,Jewelry,Accessories,S,Yellow,Winter,31,Quarterly
PR510,T-shirt,Clothing,L,Cyan,Summer,17,Weekly
PR511,Shirt,Clothing,M,Teal,Fall,22,Annually
PR512,Shirt,Clothing,L,Yellow,Fall,8,Annually
PR513,Gloves,Accessories,L,Peach,Winter,2,Monthly
PR514,Scarf,Accessories,M,Peach,Fall,45,Annually
PR515,Skirt,Clothing,S,Olive,Winter,47,Quarterly
PR516,Hat,Accessories,L,Charcoal,Spring,7,Monthly
PR517,Hoodie,Clothing,L,Indigo,Fall,19,Bi-Weekly
PR518,Boots,Footwear,L,Silver,Fall,44,Every 3 Months
PR519,Blouse,Clothing,M,Beige,Fall,16,Every 3 Months
PR520,Belt,Accessories,L,Blue,Summer,17,Quarterly
PR521,Sunglasses,Accessories,M,White,Spring,20,Quarterly
PR522,Shorts,Clothing,L,Gold,Winter,50,Annually
PR523,Gloves,Accessories,M,Blue,Spring,37,Quarterly
PR524,Sandals,Footwear,M,Orange,Spring,5,Quarterly
PR525,Shirt,Clothing,M,Gold,Summer,44,Annually
PR526,Coat,Outerwear,M,Cyan,Spring,41,Monthly
PR527,Pants,Clothing,S,Red,Winter,19,Monthly
PR528,T-shirt,Clothing,L,Yellow,Winter,47,Every 3 Months
PR529,Sneakers,Footwear,S,Beige,Winter,40,Annually
PR530,Shorts,Clothing,M,Orange,Fall,6,Monthly
PR531,Coat,Outerwear,XL,Magenta,Winter,25,Bi-Weekly
PR532,Sandals,Footwear,L,Purple,Fall,42,Weekly
PR533,Pants,Clothing,L,Black,Winter,35,Every 3 Months
PR534,Sandals,Footwear,L,Pink,Spring,17,Weekly
PR535,Gloves,Accessories,L,Pink,Fall,4,Quarterly
PR536,T-shirt,Clothing,L,Maroon,Spring,24,Weekly
PR537,Jacket,Outerwear,S,Maroon,Fall,16,Every 3 Months
PR538,Blouse,Clothing,S,Turquoise,Summer,14,Annually
PR539,Socks,Clothing,XL,Green,Spring,43,Weekly
PR540,Coat,Outerwear,M,Violet,Winter,49,Weekly
PR541,Dress,Clothing,M,Lavender,Spring,33,Every 3 Months
PR542,Jacket,Outerwear,L,Gray,Fall,45,Bi-Weekly
PR543,Boots,Footwear,XL,Teal,Spring,35,Bi-Weekly
PR544,Skirt,Clothing,S,Red,Spring,11,Monthly
PR545,Sandals,Footwear,S,Yellow,Summer,30,Every 3 Months
PR546,Coat,Outerwear,L,Magenta,Summer,48,Annually
PR547,Hoodie,Clothing,M,Brown,Winter,45,Bi-Weekly
PR548,Jacket,Outerwear,M,Blue,Winter,26,Weekly
PR549,Backpack,Accessories,M,Black,Winter,41,Every 3 Months
PR550,Backpack,Accessories,S,Olive,Fall,37,Bi-Weekly
PR551,Belt,Accessories,M,Olive,Summer,12,Weekly
PR552,Coat,Outerwear,XL,Green,Fall,27,Bi-Weekly
PR553,T-shirt,Clothing,M,Peach,Fall,18,Weekly
PR554,Sunglasses,Accessories,M,White,Winter,15,Quarterly
PR555,Sneakers,Footwear,M,Red,Summer,34,Weekly
PR556,Gloves,Accessories,M,White,Fall,37,Annually
PR557,Coat,Outerwear,L,Indigo,Winter,21,Fortnightly
PR558,Shirt,Clothing,M,White,Spring,31,Weekly
PR559,Sneakers,Footwear,L,Teal,Fall,43,Every 3 Months
PR560,Scarf,Accessories,M,Indigo,Fall,22,Monthly
PR561,Jewelry,Accessories,L,Red,Fall,12,Annually
PR562,Jacket,Outerwear,M,Blue,Fall,25,Fortnightly
PR563,Jeans,Clothing,M,Blue,Summer,40,Annually
PR564,Shoes,Footwear,M,Black,Fall,16,Quarterly
PR565,Hoodie,Clothing,M,Olive,Winter,30,Weekly
PR566,Backpack,Accessories,L,Lavender,Fall,10,Weekly
PR567,Sneakers,Footwear,M,Indigo,Spring,1,Fortnightly
PR568,Blouse,Clothing,S,Red,Winter,24,Fortnightly
PR569,Pants,Clothing,L,Red,Summer,36,Monthly
PR570,Skirt,Clothing,M,Pink,Fall,46,Every 3 Months
PR571,T-shirt,Clothing,XL,Purple,Fall,20,Annually
PR572,Jacket,Outerwear,XL,Cyan,Spring,37,Weekly
PR573,Scarf,Accessories,XL,Cyan,Summer,26,Annually
PR574,Pants,Clothing,M,Charcoal,Summer,23,Bi-Weekly
PR575,Sneakers,Footwear,L,Red,Fall,20,Bi-Weekly
PR576,Jeans,Clothing,M,Peach,Fall,38,Monthly
PR577,Hat,Accessories,M,Black,Winter,5,Every 3 Months
PR578,Skirt,Clothing,M,Black,Fall,41,Annually
PR579,Sandals,Footwear,M,Purple,Fall,22,Fortnightly
PR580,Sandals,Footwear,M,Violet,Winter,48,Annually
PR581,Sweater,Clothing,M,Orange,Spring,10,Weekly
PR582,Sweater,Clothing,XL,Charcoal,Winter,12,Every 3 Months
PR583,Jacket,Outerwear,L,Turquoise,Spring,2,Quarterly
PR584,Shorts,Clothing,L,Yellow,Spring,38,Monthly
PR585,Socks,Clothing,M,White,Spring,20,Monthly
PR586,Socks,Clothing,M,Gray,Fall,5,Every 3 Months
PR587,Hoodie,Clothing,S,Blue,Winter,9,Annually
PR588,Socks,Clothing,S,Maroon,Fall,48,Every 3 Months
PR589,Boots,Footwear,M,Violet,Fall,9,Quarterly
PR590,Shirt,Clothing,M,Orange,Fall,40,Annually
PR591,Belt,Accessories,S,Turquoise,Fall,30,Fortnightly
PR592,Backpack,Accessories,L,Olive,Fall,6,Bi-Weekly
PR593,Boots,Footwear,M,Brown,Fall,42,Every 3 Months
PR594,Coat,Outerwear,S,Green,Winter,9,Every 3 Months
PR595,Hoodie,Clothing,S,Brown,Winter,6,Monthly
PR596,Shoes,Footwear,M,Silver,Summer,47,Quarterly
PR597,Shoes,Footwear,XL,White,Summer,36,Annually
PR598,Jewelry,Accessories,L,Gold,Summer,19,Fortnightly
PR599,Dress,Clothing,L,Green,Winter,30,Every 3 Months
PR600,Boots,Footwear,L,Teal,Spring,27,Every 3 Months
PR601,Hat,Accessories,M,Charcoal,Spring,25,Monthly
PR602,Backpack,Accessories,M,Maroon,Summer,5,Fortnightly
PR603,Shoes,Footwear,L,Lavender,Summer,10,Every 3 Months
PR604,Handbag,Accessories,L,Green,Winter,26,Every 3 Months
PR605,Sunglasses,Accessories,S,Pink,Fall,11,Every 3 Months
PR606,Hat,Accessories,XL,Charcoal,Winter,17,Weekly
PR607,Scarf,Accessories,M,Blue,Spring,44,Monthly
PR608,Hoodie,Clothing,L,Purple,Fall,44,Monthly
PR609,Backpack,Accessories,S,Gold,Fall,21,Every 3 Months
PR610,Sweater,Clothing,L,Purple,Fall,49,Fortnightly
PR611,Shorts,Clothing,M,Charcoal,Summer,27,Every 3 Months
PR612,Scarf,Accessories,M,Black,Winter,19,Monthly
PR613,Hat,Accessories,L,Lavender,Fall,33,Quarterly
PR614,Coat,Outerwear,L,Lavender,Fall,46,Bi-Weekly
PR615,Jewelry,Accessories,M,Lavender,Winter,21,Bi-Weekly
PR616,Sandals,Footwear,L,Olive,Summer,23,Annually
PR617,Gloves,Accessories,L,Teal,Spring,38,Every 3 Months
PR618,Backpack,Accessories,M,Maroon,Fall,2,Quarterly
PR619,Jacket,Outerwear,L,Cyan,Spring,21,Bi-Weekly
PR620,Backpack,Accessories,M,Charcoal,Summer,1,Every 3 Months
PR621,Backpack,Accessories,M,Black,Fall,10,Every 3 Months
PR622,Sunglasses,Accessories,S,Red,Fall,45,Weekly
PR623,Socks,Clothing,S,Peach,Spring,44,Fortnightly
PR624,Shoes,Footwear,M,White,Fall,48,Bi-Weekly
PR625,Pants,Clothing,XL,Pink,Fall,21,Annually
PR626,Jewelry,Accessories,M,Red,Fall,1,Weekly
PR627,Sunglasses,Accessories,M,Indigo,Spring,10,Annually
PR628,Sandals,Footwear,L,Black,Winter,24,Monthly
PR629,Sweater,Clothing,M,White,Fall,29,Monthly
PR630,Shoes,Footwear,L,Beige,Spring,11,Annually
PR631,Jewelry,Accessories,S,Silver,Fall,33,Annually
PR632,Boots,Footwear,S,Violet,Summer,27,Fortnightly
PR633,Backpack,Accessories,M,Red,Winter,19,Fortnightly
PR634,Sandals,Footwear,M,Orange,Spring,50,Quarterly
PR635,Sneakers,Footwear,M,Teal,Summer,46,Weekly
PR636,Hoodie,Clothing,M,Brown,Fall,28,Quarterly
PR637,Handbag,Accessories,M,Indigo,Summer,14,Every 3 Months
PR638,Sweater,Clothing,M,Cyan,Winter,46,Fortnightly
PR639,Sandals,Footwear,S,Blue,Summer,41,Monthly
PR640,Dress,Clothing,L,Olive,Spring,50,Annually
PR641,Skirt,Clothing,M,Gray,Summer,28,Fortnightly
PR642,Blouse,Clothing,M,Red,Winter,23,Every 3 Months
PR643,Skirt,Clothing,L,Red,Spring,14,Bi-Weekly
PR644,Sweater,Clothing,XL,Green,Winter,10,Every 3 Months
PR645,Backpack,Accessories,S,Blue,Summer,37,Weekly
PR646,Hoodie,Clothing,S,Purple,Summer,15,Bi-Weekly
PR647,Boots,Footwear,XL,Pink,Spring,19,Bi-Weekly
PR648,Blouse,Clothing,XL,Charcoal,Summer,23,Fortnightly
PR649,Hoodie,Clothing,M,Brown,Winter,35,Weekly
PR650,Pants,Clothing,L,Orange,Spring,33,Every 3 Months
PR651,Gloves,Accessories,M,Magenta,Spring,12,Annually
PR652,Hat,Accessories,L,Yellow,Summer,41,Fortnightly
PR653,Sunglasses,Accessories,M,Beige,Winter,27,Weekly
PR654,Scarf,Accessories,M,Olive,Winter,45,Fortnightly
PR655,Handbag,Accessories,L,Gray,Summer,23,Annually
PR656,Handbag,Accessories,S,Purple,Fall,19,Monthly
PR657,Jeans,Clothing,M,Beige,Summer,6,Quarterly
PR658,Jacket,Outerwear,M,White,Winter,6,Quarterly
PR659,Backpack,Accessories,S,White,Fall,20,Weekly
PR660,Shorts,Clothing,S,Gold,Spring,8,Weekly
PR661,Coat,Outerwear,M,Olive,Fall,39,Quarterly
PR662,Shirt,Clothing,XL,Green,Fall,39,Quarterly
PR663,Gloves,Accessories,L,Magenta,Fall,39,Bi-Weekly
PR664,Dress,Clothing,M,Charcoal,Fall,23,Monthly
PR665,Pants,Clothing,M,Indigo,Winter,41,Bi-Weekly
PR666,Pants,Clothing,M,Peach,Spring,50,Annually
PR667,Hoodie,Clothing,L,Turquoise,Winter,30,Quarterly
PR668,Sunglasses,Accessories,S,Blue,Winter,32,Quarterly
PR669,T-shirt,Clothing,S,Turquoise,Fall,35,Monthly
PR670,Jacket,Outerwear,M,Gray,Spring,45,Bi-Weekly
PR671,Sweater,Clothing,XL,Purple,Spring,37,Bi-Weekly
PR672,Jacket,Outerwear,L,Black,Winter,45,Weekly
PR673,Socks,Clothing,M,Peach,Winter,29,Quarterly
PR674,Shirt,Clothing,M,Indigo,Spring,27,Bi-Weekly
PR675,Jewelry,Accessories,XL,Beige,Winter,36,Annually
PR676,Sunglasses,Accessories,M,Yellow,Spring,9,Annually
PR677,Pants,Clothing,M,Peach,Winter,38,Bi-Weekly
PR678,Socks,Clothing,S,Turquoise,Summer,41,Annually
PR679,Blouse,Clothing,M,Teal,Fall,25,Every 3 Months
PR680,Sandals,Footwear,M,Turquoise,Fall,37,Fortnightly
PR681,Sneakers,Footwear,M,Magenta,Spring,3,Annually
PR682,Shirt,Clothing,XL,Purple,Winter,24,Every 3 Months
PR683,Jacket,Outerwear,M,Brown,Summer,49,Bi-Weekly
PR684,Sandals,Footwear,S,Violet,Winter,3,Monthly
PR685,Hat,Accessories,M,Yellow,Summer,42,Monthly
PR686,Blouse,Clothing,XL,Magenta,Winter,32,Fortnightly
PR687,Sweater,Clothing,L,Beige,Fall,33,Fortnightly
PR688,Gloves,Accessories,XL,Turquoise,Winter,46,Quarterly
PR689,Scarf,Accessories,S,Peach,Summer,44,Monthly
PR690,Hoodie,Clothing,M,Orange,Summer,35,Every 3 Months
PR691,Shorts,Clothing,XL,Red,Spring,45,Weekly
PR692,Backpack,Accessories,L,Silver,Summer,37,Bi-Weekly
PR693,Sunglasses,Accessories,M,Cyan,Spring,40,Every 3 Months
PR694,Shorts,Clothing,L,Turquoise,Spring,30,Every 3 Months
PR695,Dress,Clothing,S,Charcoal,Fall,38,Every 3 Months
PR696,Shorts,Clothing,XL,Peach,Summer,15,Every 3 Months
PR697,Belt,Accessories,L,Green,Fall,49,Monthly
PR698,Scarf,Accessories,XL,Brown,Summer,40,Quarterly
PR699,Boots,Footwear,M,Yellow,Winter,40,Weekly
PR700,Handbag,Accessories,M,Charcoal,Fall,5,Weekly
PR701,Pants,Clothing,L,Olive,Winter,5,Monthly
PR702,Boots,Footwear,L,Red,Fall,5,Every 3 Months
PR703,Shirt,Clothing,M,White,Winter,1,Weekly
PR704,Dress,Clothing,L,Pink,Summer,21,Weekly
PR705,Hoodie,Clothing,S,Black,Spring,18,Annually
PR706,Pants,Clothing,XL,Indigo,Summer,49,Quarterly
PR707,Jeans,Clothing,L,Turquoise,Summer,27,Weekly
PR708,Shirt,Clothing,L,Purple,Spring,21,Annually
PR709,Backpack,Accessories,L,Beige,Summer,19,Fortnightly
PR710,Jacket,Outerwear,L,Charcoal,Summer,23,Monthly
PR711,Scarf,Accessories,L,Turquoise,Spring,26,Fortnightly
PR712,Boots,Footwear,M,Maroon,Spring,13,Bi-Weekly
PR713,Blouse,Clothing,XL,Black,Summer,36,Quarterly
PR714,Hoodie,Clothing,M,Lavender,Summer,39,Bi-Weekly
PR715,Jacket,Outerwear,M,Magenta,Fall,40,Fortnightly
PR716,Jeans,Clothing,L,Green,Spring,37,Quarterly
PR717,Jewelry,Accessories,M,Olive,Spring,9,Bi-Weekly
PR718,Socks,Clothing,L,Green,Spring,7,Every 3 Months
PR719,Shirt,Clothing,M,Peach,Summer,25,Annually
PR720,Shorts,Clothing,L,Turquoise,Summer,42,Bi-Weekly
PR721,Jewelry,Accessories,L,Orange,Fall,19,Weekly
PR722,Blouse,Clothing,L,Silver,Summer,41,Every 3 Months
PR723,Sweater,Clothing,S,Blue,Summer,50,Bi-Weekly
PR724,Jewelry,Accessories,L,Cyan,Fall,43,Monthly
PR725,T-shirt,Clothing,XL,Green,Fall,36,Every 3 Months
PR726,Hat,Accessories,L,Silver,Winter,33,Fortnightly
PR727,Shorts,Clothing,L,Yellow,Summer,20,Every 3 Months
PR728,Sweater,Clothing,S,Gray,Winter,37,Every 3 Months
PR729,Jeans,Clothing,M,Pink,Winter,12,Every 3 Months
PR730,Sunglasses,Accessories,L,Beige,Summer,46,Every 3 Months
PR731,Boots,Footwear,M,Indigo,Summer,28,Fortnightly
PR732,Coat,Outerwear,M,Red,Spring,30,Fortnightly
PR733,Shirt,Clothing,L,Blue,Spring,28,Bi-Weekly
PR734,Dress,Clothing,L,Cyan,Fall,20,Bi-Weekly
PR735,Shirt,Clothing,S,Violet,Winter,39,Every 3 Months
PR736,Sunglasses,Accessories,M,Orange,Fall,48,Bi-Weekly
PR737,Dress,Clothing,L,Maroon,Spring,32,Every 3 Months
PR738,Sunglasses,Accessories,M,Teal,Spring,28,Annually
PR739,Sunglasses,Accessories,L,Orange,Winter,27,Quarterly
PR740,Shorts,Clothing,S,Purple,Summer,26,Bi-Weekly
PR741,Jeans,Clothing,M,Orange,Summer,22,Fortnightly
PR742,T-shirt,Clothing,XL,Yellow,Summer,23,Every 3 Months
PR743,Pants,Clothing,M,Charcoal,Summer,21,Quarterly
PR744,Sunglasses,Accessories,L,Gray,Fall,36,Weekly
PR745,Boots,Footwear,S,Charcoal,Spring,42,Bi-Weekly
PR746,T-shirt,Clothing,L,Orange,Fall,4,Monthly
PR747,Sandals,Footwear,M,Red,Winter,47,Annually
PR748,Shorts,Clothing,L,Gold,Spring,13,Weekly
PR749,Hat,Accessories,L,Brown,Fall,8,Quarterly
PR750,Scarf,Accessories,M,Olive,Winter,11,Quarterly
PR751,T-shirt,Clothing,L,Violet,Fall,5,Annually
PR752,Gloves,Accessories,L,Indigo,Fall,1,Monthly
PR753,Scarf,Accessories,L,Yellow,Fall,17,Every 3 Months
PR754,Boots,Footwear,M,Teal,Fall,27,Quarterly
PR755,Gloves,Accessories,L,Pink,Spring,3,Quarterly
PR756,Coat,Outerwear,M,Violet,Spring,22,Weekly
PR757,Belt,Accessories,S,Orange,Summer,24,Fortnightly
PR758,Hoodie,Clothing,M,Red,Fall,18,Quarterly
PR759,Shoes,Footwear,L,Peach,Summer,39,Every 3 Months
PR760,Dress,Clothing,XL,Green,Winter,25,Fortnightly
PR761,Gloves,Accessories,XL,Violet,Fall,6,Annually
PR762,Jewelry,Accessories,L,Yellow,Fall,26,Weekly
PR763,Belt,Accessories,M,Pink,Fall,43,Fortnightly
PR764,Sweater,Clothing,M,Brown,Spring,6,Monthly
PR765,Skirt,Clothing,XL,Silver,Fall,6,Quarterly
PR766,Sneakers,Footwear,M,Pink,Summer,13,Quarterly
PR767,Gloves,Accessories,M,Cyan,Winter,13,Monthly
PR768,Coat,Outerwear,M,Brown,Fall,11,Annually
PR769,Backpack,Accessories,XL,Red,Spring,45,Weekly
PR770,Socks,Clothing,M,Silver,Spring,8,Monthly
PR771,Sneakers,Footwear,M,Gray,Spring,8,Annually
PR772,Sweater,Clothing,L,Cyan,Fall,34,Fortnightly
PR773,Jeans,Clothing,L,Teal,Fall,40,Bi-Weekly
PR774,Hat,Accessories,L,Indigo,Winter,14,Bi-Weekly
PR775,Hat,Accessories,M,Yellow,Summer,11,Quarterly
PR776,Handbag,Accessories,S,Gold,Winter,8,Monthly
PR777,Shirt,Clothing,M,Maroon,Spring,8,Every 3 Months
PR778,Socks,Clothing,XL,Silver,Spring,37,Weekly
PR779,Socks,Clothing,M,Yellow,Summer,23,Annually
PR780,Dress,Clothing,M,Blue,Spring,38,Annually
PR781,Shoes,Footwear,M,Turquoise,Spring,38,Quarterly
PR782,Scarf,Accessories,L,Indigo,Winter,12,Fortnightly
PR783,Hoodie,Clothing,M,Green,Summer,15,Weekly
PR784,T-shirt,Clothing,L,Purple,Winter,38,Fortnightly
PR785,Jeans,Clothing,M,Peach,Winter,41,Every 3 Months
PR786,Shorts,Clothing,S,Purple,Spring,37,Fortnightly
PR787,Hat,Accessories,S,Teal,Winter,16,Every 3 Months
PR788,Handbag,Accessories,S,Green,Spring,25,Weekly
PR789,Pants,Clothing,XL,Yellow,Summer,18,Quarterly
PR790,Handbag,Accessories,S,Purple,Fall,4,Bi-Weekly
PR791,Sweater,Clothing,M,Indigo,Summer,12,Quarterly
PR792,Scarf,Accessories,S,Magenta,Summer,35,Fortnightly
PR793,Sneakers,Footwear,M,Violet,Spring,45,Weekly
PR794,Pants,Clothing,L,Maroon,Summer,16,Monthly
PR795,Backpack,Accessories,XL,Yellow,Winter,10,Fortnightly
PR796,Sandals,Footwear,M,Beige,Summer,34,Annually
PR797,Socks,Clothing,XL,Black,Fall,43,Annually
PR798,Coat,Outerwear,M,Violet,Fall,38,Weekly
PR799,Socks,Clothing,M,Violet,Spring,48,Every 3 Months
PR800,Belt,Accessories,L,Brown,Summer,31,Annually
PR801,Socks,Clothing,S,Gold,Summer,20,Every 3 Months
PR802,Belt,Accessories,L,Blue,Fall,12,Fortnightly
PR803,Pants,Clothing,M,Teal,Winter,2,Weekly
PR804,Shorts,Clothing,L,Silver,Winter,30,Every 3 Months
PR805,Boots,Footwear,M,Maroon,Summer,28,Quarterly
PR806,Dress,Clothing,L,White,Summer,40,Monthly
PR807,Jeans,Clothing,L,Charcoal,Summer,46,Quarterly
PR808,T-shirt,Clothing,S,Brown,Winter,15,Weekly
PR809,Shoes,Footwear,L,Lavender,Fall,38,Every 3 Months
PR810,Boots,Footwear,M,Violet,Fall,30,Bi-Weekly
PR811,Scarf,Accessories,S,Lavender,Fall,32,Bi-Weekly
PR812,Sneakers,Footwear,M,Green,Winter,36,Quarterly
PR813,Boots,Footwear,M,Olive,Summer,32,Weekly
PR814,Handbag,Accessories,S,Olive,Summer,14,Annually
PR815,Shirt,Clothing,M,Pink,Winter,8,Monthly
PR816,Hat,Accessories,L,Teal,Spring,27,Bi-Weekly
PR817,Sweater,Clothing,L,Cyan,Summer,24,Monthly
PR818,Handbag,Accessories,S,Gray,Spring,30,Fortnightly
PR819,Shirt,Clothing,M,Peach,Winter,34,Monthly
PR820,Sunglasses,Accessories,S,Teal,Winter,28,Quarterly
PR821,Sneakers,Footwear,M,Turquoise,Spring,27,Monthly
PR822,Hoodie,Clothing,M,Green,Spring,31,Bi-Weekly
PR823,Shirt,Clothing,L,Magenta,Winter,23,Annually
PR824,Sunglasses,Accessories,M,Green,Winter,11,Quarterly
PR825,Blouse,Clothing,M,White,Spring,48,Quarterly
PR826,Belt,Accessories,XL,Brown,Fall,17,Monthly
PR827,Dress,Clothing,M,Purple,Winter,36,Weekly
PR828,Shoes,Footwear,S,Green,Fall,33,Fortnightly
PR829,Socks,Clothing,M,Peach,Fall,27,Bi-Weekly
PR830,Socks,Clothing,S,Silver,Spring,14,Fortnightly
PR831,Shorts,Clothing,M,Maroon,Fall,5,Annually
PR832,Gloves,Accessories,M,Red,Summer,47,Every 3 Months
PR833,Jacket,Outerwear,L,Blue,Fall,28,Bi-Weekly
PR834,Handbag,Accessories,M,Purple,Fall,11,Annually
PR835,Backpack,Accessories,M,Indigo,Summer,18,Weekly
PR836,Boots,Footwear,L,Indigo,Summer,21,Weekly
PR837,Gloves,Accessories,L,Violet,Winter,22,Bi-Weekly
PR838,Hoodie,Clothing,L,Brown,Spring,33,Every 3 Months
PR839,Coat,Outerwear,M,Gray,Spring,49,Annually
PR840,Shirt,Clothing,L,Teal,Spring,10,Every 3 Months
PR841,Shirt,Clothing,L,Teal,Summer,18,Weekly
PR842,Sweater,Clothing,M,Beige,Summer,28,Fortnightly
PR843,Shirt,Clothing,M,Violet,Spring,25,Weekly
PR844,Hoodie,Clothing,S,Beige,Summer,6,Weekly
PR845,Sandals,Footwear,L,Purple,Winter,44,Bi-Weekly
PR846,Belt,Accessories,XL,Charcoal,Winter,30,Monthly
PR847,Boots,Footwear,M,Pink,Spring,42,Quarterly
PR848,Hoodie,Clothing,L,Blue,Fall,30,Monthly
PR849,Sandals,Footwear,M,Lavender,Fall,33,Bi-Weekly
PR850,Jeans,Clothing,S,Charcoal,Spring,24,Quarterly
PR851,Shoes,Footwear,L,Turquoise,Winter,13,Monthly
PR852,Sandals,Footwear,M,Red,Summer,19,Monthly
PR853,Dress,Clothing,L,Yellow,Spring,23,Every 3 Months
PR854,Hat,Accessories,L,Orange,Winter,35,Monthly
PR855,Pants,Clothing,L,Blue,Spring,22,Monthly
